Datetime,Timestamp,Nº de partículas,Temp Sensor,Temp cabezal derecho,Temp cabezal izquierdo,Corriente Calentador,Intensidad,Precipitacion,Reflectividad,Estado Sensor,MissingData,Precip_Active,Precip_Event
2025-01-09 17:53:00,1736455980.0,9.0,20.0,20.0,20.0,2.0,0.184,16.04,18.941,0.0,False,True,5
2025-01-09 17:54:00,1736456040.0,21.0,20.0,20.0,20.0,2.0,0.206,16.04,17.312,0.0,False,True,5
2025-01-09 17:55:00,1736456100.0,16.0,20.0,20.0,20.0,2.0,0.113,16.04,13.29,0.0,False,True,5
2025-01-09 17:56:00,1736456160.0,27.0,20.0,20.0,20.0,2.0,0.137,16.04,14.591,0.0,False,True,5
2025-01-09 17:57:00,1736456220.0,45.0,20.0,20.0,19.0,2.0,0.129,16.05,11.303,0.0,False,True,5
2025-01-09 17:58:00,1736456280.0,22.0,20.0,19.0,19.0,2.0,0.038,16.05,5.043,0.0,False,True,5
2025-01-09 18:37:00,1736458620.0,17.0,20.0,20.0,20.0,2.0,0.035,16.05,4.809,0.0,False,True,5
2025-01-09 18:40:00,1736458800.0,13.0,20.0,20.0,20.0,2.0,0.041,16.05,7.32,0.0,False,True,5
2025-01-09 18:41:00,1736458860.0,19.0,20.0,20.0,20.0,2.0,0.052,16.05,8.243,0.0,False,True,5
2025-01-09 18:51:00,1736459460.0,12.0,20.0,20.0,20.0,2.0,0.05,16.05,10.495,0.0,False,True,5
2025-01-09 18:52:00,1736459520.0,10.0,20.0,20.0,20.0,2.0,0.052,16.05,9.667,0.0,False,True,5
2025-01-09 19:18:00,1736461080.0,18.0,20.0,20.0,20.0,2.0,0.131,16.05,13.878,0.0,False,True,5
2025-01-09 19:19:00,1736461140.0,26.0,20.0,20.0,20.0,2.0,0.145,16.05,15.01,0.0,False,True,5
2025-01-09 19:20:00,1736461200.0,18.0,20.0,20.0,20.0,2.0,0.054,16.06,8.786,0.0,False,True,5
2025-01-09 19:21:00,1736461260.0,17.0,20.0,20.0,20.0,2.0,0.067,16.06,10.738,0.0,False,True,5
2025-01-09 19:22:00,1736461320.0,13.0,20.0,20.0,20.0,2.0,0.064,16.06,10.606,0.0,False,True,5
2025-01-09 19:23:00,1736461380.0,10.0,20.0,20.0,20.0,2.0,0.046,16.06,8.048,0.0,False,True,5
2025-01-09 19:24:00,1736461440.0,13.0,20.0,20.0,20.0,2.0,0.064,16.06,11.983,0.0,False,True,5
2025-01-09 19:25:00,1736461500.0,20.0,20.0,20.0,20.0,2.0,0.165,16.06,17.397,0.0,False,True,5
2025-01-09 19:26:00,1736461560.0,19.0,20.0,20.0,20.0,2.0,0.211,16.07,19.375,0.0,False,True,5
2025-01-09 19:27:00,1736461620.0,30.0,20.0,20.0,20.0,2.0,0.267,16.07,20.024,0.0,False,True,5
2025-01-09 19:28:00,1736461680.0,32.0,20.0,20.0,20.0,2.0,0.281,16.08,19.102,0.0,False,True,5
2025-01-09 19:29:00,1736461740.0,25.0,20.0,19.0,19.0,2.0,0.188,16.08,16.58,0.0,False,True,5
2025-01-09 19:30:00,1736461800.0,49.0,20.0,19.0,19.0,2.0,0.326,16.08,18.607,0.0,False,True,5
2025-01-09 19:31:00,1736461860.0,49.0,20.0,19.0,19.0,2.0,0.256,16.09,16.173,0.0,False,True,5
2025-01-09 19:32:00,1736461920.0,21.0,20.0,19.0,19.0,2.0,0.062,16.09,8.913,0.0,False,True,5
2025-01-09 19:33:00,1736461980.0,35.0,20.0,19.0,19.0,2.0,0.118,16.09,11.578,0.0,False,True,5
2025-01-09 19:34:00,1736462040.0,19.0,19.0,19.0,19.0,2.0,0.058,16.09,9.577,0.0,False,True,5
2025-01-09 19:35:00,1736462100.0,18.0,19.0,19.0,19.0,2.0,0.057,16.09,8.697,0.0,False,True,5
2025-01-09 19:36:00,1736462160.0,24.0,19.0,19.0,19.0,2.0,0.123,16.09,14.996,0.0,False,True,5
2025-01-09 19:37:00,1736462220.0,15.0,19.0,19.0,19.0,2.0,0.073,16.1,12.835,0.0,False,True,5
2025-01-09 19:38:00,1736462280.0,13.0,19.0,19.0,19.0,2.0,0.039,16.1,7.058,0.0,False,True,5
2025-01-09 19:41:00,1736462460.0,15.0,19.0,18.0,18.0,2.0,0.045,16.1,8.939,0.0,False,True,5
